src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
192.168.2.71,8.8.8.8,29621,53,17,2026-07-05 19:23:25,0.021497,8512.815741731405,139.5543564218263,93.03623761455087,46.518118807275435,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0107485,0.021497,0.0,0.0107485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.147,8.8.8.8,43299,53,17,2026-07-05 19:23:25,0.018518,9882.276703747704,162.00453612701156,108.00302408467438,54.00151204233719,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.009259,0.018518,0.0,0.009259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.70,8.8.8.8,22184,53,17,2026-07-05 19:23:25,0.015282,11974.872398900667,196.30938358853552,130.87292239235703,65.43646119617851,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.007641,0.015282,0.0,0.007641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.224,8.8.8.8,8286,53,17,2026-07-05 19:23:25,0.026631,6871.690886560776,112.65067027148812,75.10044684765874,37.55022342382937,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0133155,0.026631,0.0,0.0133155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.186,8.8.8.8,52009,53,17,2026-07-05 19:23:25,0.020571,8896.018667055565,145.83637159107482,97.22424772738322,48.61212386369161,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0102855,0.020571,0.0,0.0102855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.20,8.8.8.8,5181,53,17,2026-07-05 19:23:25,0.018877,9694.337023891507,158.92355776871324,105.9490385124755,52.97451925623775,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0094385,0.018877,0.0,0.0094385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.117,8.8.8.8,38452,53,17,2026-07-05 19:23:25,0.01371,13347.921225382932,218.8183807439825,145.87892049598833,72.93946024799416,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.006855,0.01371,0.0,0.006855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.17,8.8.8.8,8091,53,17,2026-07-05 19:23:25,0.024197,7562.921023267348,123.98231185684176,82.65487457122784,41.32743728561392,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0120985,0.024197,0.0,0.0120985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.212,8.8.8.8,5139,53,17,2026-07-05 19:23:25,0.027682,6610.794017773283,108.37367242251283,72.24911494834188,36.12455747417094,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.013841,0.027682,0.0,0.013841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.26,8.8.8.8,11814,53,17,2026-07-05 19:23:25,0.014212,12876.44244300591,211.08922037714606,140.72614691809738,70.36307345904869,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.007106,0.014212,0.0,0.007106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.246,8.8.8.8,52935,53,17,2026-07-05 19:23:25,0.012111,15110.230369085955,247.70869457517958,165.13912971678639,82.56956485839319,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0060555,0.012111,0.0,0.0060555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.75,8.8.8.8,44346,53,17,2026-07-05 19:23:25,0.018113,10103.240766300447,165.62689780820403,110.41793187213604,55.20896593606802,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0090565,0.018113,0.0,0.0090565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.95,8.8.8.8,15436,53,17,2026-07-05 19:23:25,0.020062,9121.72265975476,149.53643704516,99.69095803010667,49.845479015053336,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.010031,0.020062,0.0,0.010031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.253,8.8.8.8,13722,53,17,2026-07-05 19:23:25,0.028649,6387.657509860728,104.71569688296275,69.81046458864184,34.90523229432092,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0143245,0.028649,0.0,0.0143245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.80,8.8.8.8,38679,53,17,2026-07-05 19:23:25,0.014835,12335.692618806876,202.22446916076845,134.81631277384565,67.40815638692283,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0074175,0.014835,0.0,0.0074175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.150,8.8.8.8,18997,53,17,2026-07-05 19:23:25,0.022508,8130.442509330016,133.2859427759019,88.8572951839346,44.4286475919673,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.011254,0.022508,0.0,0.011254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.46,8.8.8.8,8232,53,17,2026-07-05 19:23:25,0.028446,6433.24193208184,105.4629824931449,70.30865499542993,35.15432749771497,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.014223,0.028446,0.0,0.014223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.238,8.8.8.8,63983,53,17,2026-07-05 19:23:25,0.02274,8047.493403693931,131.92612137203167,87.95074758135445,43.975373790677224,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.01137,0.02274,0.0,0.01137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.46,8.8.8.8,15639,53,17,2026-07-05 19:23:25,0.022245,8226.567768037761,134.86176668914362,89.90784445942909,44.95392222971454,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0111225,0.022245,0.0,0.0111225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.93,8.8.8.8,45553,53,17,2026-07-05 19:23:25,0.020327,9002.804152112953,147.5869533133271,98.39130220888472,49.19565110444236,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0101635,0.020327,0.0,0.0101635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.235,8.8.8.8,12885,53,17,2026-07-05 19:23:25,0.02867,6382.978723404255,104.63899546564353,69.75933031042902,34.87966515521451,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.014335,0.02867,0.0,0.014335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.55,8.8.8.8,13014,53,17,2026-07-05 19:23:25,0.011093,16496.889930586854,270.44081853421073,180.29387902280718,90.14693951140359,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0055465,0.011093,0.0,0.0055465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.192,8.8.8.8,57272,53,17,2026-07-05 19:23:25,0.017249,10609.310684677372,173.9231259783176,115.94875065221171,57.97437532610586,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0086245,0.017249,0.0,0.0086245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.143,8.8.8.8,6767,53,17,2026-07-05 19:23:25,0.019604,9334.829626606816,153.02999387880024,102.01999591920017,51.009997959600085,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.009802,0.019604,0.0,0.009802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.150,8.8.8.8,43542,53,17,2026-07-05 19:23:25,0.019925,9184.44165621079,150.564617314931,100.37641154328733,50.188205771643666,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0099625,0.019925,0.0,0.0099625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.204,8.8.8.8,12800,53,17,2026-07-05 19:23:25,0.028989,6312.739314912553,103.4875297526648,68.99168650177653,34.495843250888264,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0144945,0.028989,0.0,0.0144945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.46,8.8.8.8,10866,53,17,2026-07-05 19:23:25,0.010237,17876.330956334863,293.05460584155514,195.36973722770344,97.68486861385172,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0051185,0.010237,0.0,0.0051185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.66,8.8.8.8,38397,53,17,2026-07-05 19:23:25,0.017385,10526.315789473683,172.56255392579808,115.04170261719872,57.52085130859936,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0086925,0.017385,0.0,0.0086925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.81,8.8.8.8,31316,53,17,2026-07-05 19:23:25,0.014897,12284.352554205545,201.38282875746793,134.25521917164528,67.12760958582264,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0074485,0.014897,0.0,0.0074485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.143,8.8.8.8,63871,53,17,2026-07-05 19:23:25,0.018806,9730.936935020738,159.52355631181538,106.34903754121025,53.174518770605125,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.009403,0.018806,0.0,0.009403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.106,8.8.8.8,55281,53,17,2026-07-05 19:23:25,0.0203,9014.778325123154,147.78325123152712,98.52216748768474,49.26108374384237,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.01015,0.0203,0.0,0.01015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.78,8.8.8.8,1063,53,17,2026-07-05 19:23:25,0.025134,7280.973979470041,119.36022917164001,79.57348611442667,39.786743057213336,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.012567,0.025134,0.0,0.012567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.71,8.8.8.8,62357,53,17,2026-07-05 19:23:25,0.014548,12579.048666483366,206.21391256530106,137.47594171020071,68.73797085510036,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.007274,0.014548,0.0,0.007274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.160,8.8.8.8,61788,53,17,2026-07-05 19:23:25,0.02284,8012.259194395797,131.34851138353767,87.56567425569177,43.78283712784589,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.01142,0.02284,0.0,0.01142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.162,8.8.8.8,19530,53,17,2026-07-05 19:23:25,0.021423,8542.220977454137,140.03640946646127,93.35760631097418,46.67880315548709,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0107115,0.021423,0.0,0.0107115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.120,8.8.8.8,26468,53,17,2026-07-05 19:23:25,0.015944,11477.671851480181,188.15855494229805,125.43903662819869,62.719518314099346,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.007972,0.015944,0.0,0.007972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.116,8.8.8.8,4652,53,17,2026-07-05 19:23:25,0.029283,6249.359696752382,102.44851961889151,68.299013079261,34.1495065396305,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0146415,0.029283,0.0,0.0146415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.205,8.8.8.8,45221,53,17,2026-07-05 19:23:25,0.027609,6628.273389112245,108.66021949364337,72.44014632909558,36.22007316454779,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0138045,0.027609,0.0,0.0138045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.58,8.8.8.8,1653,53,17,2026-07-05 19:23:25,0.017727,10323.23574208834,169.23337282112033,112.82224854741355,56.411124273706776,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0088635,0.017727,0.0,0.0088635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.116,8.8.8.8,9077,53,17,2026-07-05 19:23:25,0.013299,13760.433115271824,225.58087074216107,150.3872471614407,75.19362358072036,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0066495,0.013299,0.0,0.0066495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.225,8.8.8.8,5265,53,17,2026-07-05 19:23:25,0.015267,11986.637846335234,196.50225977598743,131.00150651732494,65.50075325866247,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0076335,0.015267,0.0,0.0076335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.142,8.8.8.8,43448,53,17,2026-07-05 19:23:25,0.028473,6427.14150247603,105.36297545042673,70.24198363361782,35.12099181680891,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0142365,0.028473,0.0,0.0142365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.53,8.8.8.8,46064,53,17,2026-07-05 19:23:25,0.02177,8406.063389986219,137.80431786862655,91.86954524575103,45.93477262287551,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.010885,0.02177,0.0,0.010885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.74,8.8.8.8,62770,53,17,2026-07-05 19:23:25,0.025666,7130.055326112366,116.88615288708797,77.92410192472532,38.96205096236266,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.012833,0.025666,0.0,0.012833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.145,8.8.8.8,7842,53,17,2026-07-05 19:23:25,0.025159,7273.739019833856,119.24162327596486,79.4944155173099,39.74720775865495,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0125795,0.025159,0.0,0.0125795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.50,8.8.8.8,14116,53,17,2026-07-05 19:23:25,0.025911,7062.637489869167,115.7809424568716,77.18729497124774,38.59364748562387,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0129555,0.025911,0.0,0.0129555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.237,8.8.8.8,19917,53,17,2026-07-05 19:23:25,0.011421,16023.115313895454,262.67402153926975,175.11601435951317,87.55800717975659,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0057105,0.011421,0.0,0.0057105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.230,8.8.8.8,11300,53,17,2026-07-05 19:23:25,0.018642,9816.543289346637,160.92693916961701,107.284626113078,53.642313056539,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.009321,0.018642,0.0,0.009321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.124,8.8.8.8,24696,53,17,2026-07-05 19:23:25,0.02346,7800.5115089514065,127.8772378516624,85.25149190110827,42.62574595055413,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.01173,0.02346,0.0,0.01173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.216,8.8.8.8,18195,53,17,2026-07-05 19:23:25,0.027335,6694.713736967257,109.7494055240534,73.16627034936894,36.58313517468447,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0136675,0.027335,0.0,0.0136675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.1.164,8.8.8.8,58507,53,17,2026-07-05 19:23:25,0.024738,7397.526073247635,121.2709192335678,80.84727948904519,40.423639744522596,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.012369,0.024738,0.0,0.012369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.100,8.8.8.8,44327,53,17,2026-07-05 19:23:25,0.023278,7861.500128877051,128.87705129306642,85.91803419537761,42.95901709768881,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.011639,0.023278,0.0,0.011639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
192.168.2.18,8.8.8.8,30868,53,17,2026-07-05 19:23:25,0.014509,12612.86098283824,206.76821283341374,137.84547522227584,68.92273761113792,2,1,122,61,61,61,61.0,0.0,61,61,61.0,0.0,61,61,61.0,0.0,0.0,40,20,20,2,0.0072545,0.014509,0.0,0.0072545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,0,2,1,122,61
